id,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,adult,first_air_date,last_air_date,in_production,original_name,popularity,type,status,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
119988,The Innocent,1,8,es,298,7.71,False,4/30/21,4/30/21,False,El inocente,14.092,Miniseries,Ended,Drama,"Oriol Paulo, Jordi Vallejo",es,netflix,ES,Español,"Sospecha Films, Think Studio",Spain,60
126531,Elite Short Stories: Guzmán Caye Rebe,1,3,es,297,8.0,False,6/14/21,6/14/21,False,Elite Histórias Breves: Guzmán Caye Rebe,7.515,Miniseries,Ended,Drama,,es,netflix,ES,Español,Producciones Zeta,Spain,15
126531,Elite Short Stories: Guzmán Caye Rebe,1,3,es,297,8.0,False,6/14/21,6/14/21,False,Elite Histórias Breves: Guzmán Caye Rebe,7.515,Miniseries,Ended,Crime,,es,netflix,ES,Español,Producciones Zeta,Spain,15
135918,Tear Along the Dotted Line,1,6,it,296,8.4,False,11/17/21,11/17/21,False,Strappare lungo i bordi,12.413,Miniseries,Ended,Animation,Zerocalcare,it,netflix,IT,Italiano,"Movimenti Production, BAO Publishing, Direzione Generale Cinema",Italy,0
135918,Tear Along the Dotted Line,1,6,it,296,8.4,False,11/17/21,11/17/21,False,Strappare lungo i bordi,12.413,Miniseries,Ended,Comedy,Zerocalcare,it,netflix,IT,Italiano,"Movimenti Production, BAO Publishing, Direzione Generale Cinema",Italy,0
135918,Tear Along the Dotted Line,1,6,it,296,8.4,False,11/17/21,11/17/21,False,Strappare lungo i bordi,12.413,Miniseries,Ended,Drama,Zerocalcare,it,netflix,IT,Italiano,"Movimenti Production, BAO Publishing, Direzione Generale Cinema",Italy,0
4601,Law & Order: Criminal Intent,10,195,en,295,7.6,False,9/30/01,6/26/11,False,Law & Order: Criminal Intent,227.237,Scripted,Ended,Drama,Dick Wolf,en,nbc,US,English,"Wolf Entertainment, Universal Television",United States of America,42
103411,Blood & Water,3,19,en,293,7.906,False,5/20/20,11/25/22,True,Blood & Water,7.839,Scripted,Returning Series,Drama,"Daryne Joshua, Travis Taute, Nosipho Dumisa-Ngoasheng",en,netflix,ZA,English,Gambit Films,South Africa,48
6516,The Bugs Bunny Show,3,78,en,293,8.024,False,10/11/60,3/4/72,False,The Bugs Bunny Show,86.607,Scripted,Ended,Animation,,en,cbs,US,English,Warner Bros. Television,United States of America,25
6516,The Bugs Bunny Show,3,78,en,293,8.024,False,10/11/60,3/4/72,False,The Bugs Bunny Show,86.607,Scripted,Ended,Comedy,,en,cbs,US,English,Warner Bros. Television,United States of America,25
156077,I Am Georgina,2,12,es,293,7.111,False,1/27/22,3/24/23,True,Soy Georgina,11.56,Reality,Returning Series,Reality,,es,netflix,ES,Español,,,40
196454,Queen Charlotte: A Bridgerton Story,1,6,en,293,8.177,False,5/4/23,5/4/23,False,Queen Charlotte: A Bridgerton Story,36.697,Miniseries,Ended,Drama,Shonda Rhimes,en,netflix,US,English,ShondaLand,United States of America,60
1678,The Golden Girls,7,180,en,292,7.55,False,9/14/85,5/9/92,False,The Golden Girls,281.194,Scripted,Ended,Comedy,Susan Harris,en,nbc,US,English,"Witt/Thomas/Harris Productions, Touchstone Television",United States of America,24
61986,Bloodline,3,33,en,291,7.277,False,3/20/15,5/26/17,False,Bloodline,19.684,Scripted,Ended,Drama,"Daniel Zelman, Glenn Kessler, Todd A. Kessler",en,netflix,US,English,"KZK Productions, Sony Pictures Television Studios",United States of America,60
104157,Katla,1,8,is,290,7.031,False,6/17/21,6/17/21,False,Katla,19.593,Scripted,Ended,Drama,"Baltasar Kormákur, Sigurjón Kjartansson",is,netflix,IS,Íslenska,RVK Studios,Iceland,45
104157,Katla,1,8,is,290,7.031,False,6/17/21,6/17/21,False,Katla,19.593,Scripted,Ended,Mystery,"Baltasar Kormákur, Sigurjón Kjartansson",is,netflix,IS,Íslenska,RVK Studios,Iceland,45
104157,Katla,1,8,is,290,7.031,False,6/17/21,6/17/21,False,Katla,19.593,Scripted,Ended,Sci-Fi & Fantasy,"Baltasar Kormákur, Sigurjón Kjartansson",is,netflix,IS,Íslenska,RVK Studios,Iceland,45
85833,Conversations with a Killer: The Ted Bundy Tapes,1,4,en,289,7.526,False,1/24/19,1/24/19,False,Conversations with a Killer: The Ted Bundy Tapes,9.543,Miniseries,Ended,Documentary,Joe Berlinger,en,netflix,US,English,"RadicalMedia, Elastic Productions, Gigantic Studios, Outpost Digital",United States of America,60
85833,Conversations with a Killer: The Ted Bundy Tapes,1,4,en,289,7.526,False,1/24/19,1/24/19,False,Conversations with a Killer: The Ted Bundy Tapes,9.543,Miniseries,Ended,Crime,Joe Berlinger,en,netflix,US,English,"RadicalMedia, Elastic Productions, Gigantic Studios, Outpost Digital",United States of America,60
81983,Paradise PD,4,40,en,289,7.379,False,8/31/18,12/16/22,False,Paradise PD,21.552,Scripted,Ended,Comedy,"Roger Black, Waco O'Guin","en, fr",netflix,US,"English, Français","Odenkirk Provissiero Entertainment, Bento Box Entertainment",United States of America,28
81983,Paradise PD,4,40,en,289,7.379,False,8/31/18,12/16/22,False,Paradise PD,21.552,Scripted,Ended,Animation,"Roger Black, Waco O'Guin","en, fr",netflix,US,"English, Français","Odenkirk Provissiero Entertainment, Bento Box Entertainment",United States of America,28
105288,Down to Earth with Zac Efron,2,16,en,288,7.707,False,7/10/20,11/11/22,True,Down to Earth with Zac Efron,8.623,Documentary,Returning Series,Documentary,,en,netflix,US,English,"Ninjas Runnin' Wild Productions, The Nacelle Company",United States of America,39
397,The Dukes of Hazzard,7,147,en,288,7.4,False,1/26/79,2/8/85,False,The Dukes of Hazzard,184.027,Scripted,Ended,Action & Adventure,"Rod Amateau, Gy Waldron",en,cbs,US,English,,,60
397,The Dukes of Hazzard,7,147,en,288,7.4,False,1/26/79,2/8/85,False,The Dukes of Hazzard,184.027,Scripted,Ended,Drama,"Rod Amateau, Gy Waldron",en,cbs,US,English,,,60
397,The Dukes of Hazzard,7,147,en,288,7.4,False,1/26/79,2/8/85,False,The Dukes of Hazzard,184.027,Scripted,Ended,Comedy,"Rod Amateau, Gy Waldron",en,cbs,US,English,,,60
83247,Haunted,3,18,en,288,7.0,False,10/19/18,5/14/21,False,Haunted,12.19,Reality,Ended,Documentary,"David Price, Jordan Roberts",en,netflix,US,English,Propagate Content,"Czech Republic, United States of America",25
98187,The Irregulars,1,8,en,288,7.396,False,3/26/21,3/26/21,False,The Irregulars,10.486,Scripted,Canceled,Drama,Tom Bidwell,en,netflix,GB,English,Drama Republic,United Kingdom,53
98187,The Irregulars,1,8,en,288,7.396,False,3/26/21,3/26/21,False,The Irregulars,10.486,Scripted,Canceled,Mystery,Tom Bidwell,en,netflix,GB,English,Drama Republic,United Kingdom,53
98187,The Irregulars,1,8,en,288,7.396,False,3/26/21,3/26/21,False,The Irregulars,10.486,Scripted,Canceled,Sci-Fi & Fantasy,Tom Bidwell,en,netflix,GB,English,Drama Republic,United Kingdom,53
68799,Gilmore Girls: A Year in the Life,1,4,en,286,7.332,False,11/25/16,11/25/16,False,Gilmore Girls: A Year in the Life,13.533,Miniseries,Ended,Drama,Amy Sherman-Palladino,en,netflix,US,English,"Paragon Studios, Warner Bros. Television",United States of America,90
68799,Gilmore Girls: A Year in the Life,1,4,en,286,7.332,False,11/25/16,11/25/16,False,Gilmore Girls: A Year in the Life,13.533,Miniseries,Ended,Comedy,Amy Sherman-Palladino,en,netflix,US,English,"Paragon Studios, Warner Bros. Television",United States of America,90
114478,Star Wars: Visions,2,18,en,286,7.259,False,9/22/21,5/4/23,True,Star Wars: Visions,25.066,Scripted,Returning Series,Animation,,"en, fr, ja, ko, es",disney+,"JP, US","English, Français, 日本語, 한국어/조선말, Español","Lucasfilm Ltd., Kamikaze Douga, Studio Colorido, Geno Studio, TRIGGER, Kinema Citrus, Production I.G, Science SARU, El Guiri, Cartoon Saloon, Punkrobot, Aardman, Studio Mir, Studio La Cachette, 88 Pictures, D'ART Shtajio, Triggerfish","Chile, France, India, Ireland, Japan, South Africa, South Korea, Spain, United Kingdom, United States of America",0
114478,Star Wars: Visions,2,18,en,286,7.259,False,9/22/21,5/4/23,True,Star Wars: Visions,25.066,Scripted,Returning Series,Sci-Fi & Fantasy,,"en, fr, ja, ko, es",disney+,"JP, US","English, Français, 日本語, 한국어/조선말, Español","Lucasfilm Ltd., Kamikaze Douga, Studio Colorido, Geno Studio, TRIGGER, Kinema Citrus, Production I.G, Science SARU, El Guiri, Cartoon Saloon, Punkrobot, Aardman, Studio Mir, Studio La Cachette, 88 Pictures, D'ART Shtajio, Triggerfish","Chile, France, India, Ireland, Japan, South Africa, South Korea, Spain, United Kingdom, United States of America",0
114478,Star Wars: Visions,2,18,en,286,7.259,False,9/22/21,5/4/23,True,Star Wars: Visions,25.066,Scripted,Returning Series,Action & Adventure,,"en, fr, ja, ko, es",disney+,"JP, US","English, Français, 日本語, 한국어/조선말, Español","Lucasfilm Ltd., Kamikaze Douga, Studio Colorido, Geno Studio, TRIGGER, Kinema Citrus, Production I.G, Science SARU, El Guiri, Cartoon Saloon, Punkrobot, Aardman, Studio Mir, Studio La Cachette, 88 Pictures, D'ART Shtajio, Triggerfish","Chile, France, India, Ireland, Japan, South Africa, South Korea, Spain, United Kingdom, United States of America",0
120462,Them,1,10,en,284,7.618,False,4/9/21,4/9/21,True,Them,10.86,Scripted,Returning Series,Drama,Little Marvin,en,prime video,US,English,"Sony Pictures Television Studios, Amazon Studios",United States of America,43
120462,Them,1,10,en,284,7.618,False,4/9/21,4/9/21,True,Them,10.86,Scripted,Returning Series,Mystery,Little Marvin,en,prime video,US,English,"Sony Pictures Television Studios, Amazon Studios",United States of America,43
89233,Away,1,10,en,284,6.796,False,9/4/20,9/4/20,False,Away,24.077,Scripted,Canceled,Sci-Fi & Fantasy,Andrew Hinderaker,"en, hi, zh, ru",netflix,US,"English, हिन्दी, 普通话, Pусский","True Jack Productions, 6th & Idaho, Universal Television",United States of America,60
89233,Away,1,10,en,284,6.796,False,9/4/20,9/4/20,False,Away,24.077,Scripted,Canceled,Drama,Andrew Hinderaker,"en, hi, zh, ru",netflix,US,"English, हिन्दी, 普通话, Pусский","True Jack Productions, 6th & Idaho, Universal Television",United States of America,60
156902,Kaleidoscope,1,9,en,283,7.009,False,1/1/23,1/1/23,False,Kaleidoscope,22.746,Miniseries,Ended,Crime,Eric Garcia,"en, es",netflix,US,"English, Español","Scott Free Productions, Automatik Entertainment, Nano Chameleon","United Kingdom, United States of America",0
156902,Kaleidoscope,1,9,en,283,7.009,False,1/1/23,1/1/23,False,Kaleidoscope,22.746,Miniseries,Ended,Drama,Eric Garcia,"en, es",netflix,US,"English, Español","Scott Free Productions, Automatik Entertainment, Nano Chameleon","United Kingdom, United States of America",0
1466,Joey,2,46,en,283,6.353,False,9/9/04,7/29/06,False,Joey,71.025,Scripted,Canceled,Comedy,"Shana Goldberg-Meehan, Scott Silveri",en,nbc,US,English,"Bright-San Productions, Silver & Gold Productions",United States of America,22
128252,The Snitch Cartel: Origins,1,60,es,283,7.885,False,7/28/21,7/28/21,True,El cartel de los sapos: El origen,42.083,Scripted,Returning Series,Crime,Andrés López López,es,netflix,CO,Español,Caracol Televisión,Colombia,47
128252,The Snitch Cartel: Origins,1,60,es,283,7.885,False,7/28/21,7/28/21,True,El cartel de los sapos: El origen,42.083,Scripted,Returning Series,Soap,Andrés López López,es,netflix,CO,Español,Caracol Televisión,Colombia,47
83880,Our Planet,2,12,en,283,8.6,False,4/5/19,6/14/23,False,Our Planet,16.034,Documentary,Ended,Documentary,,en,netflix,GB,English,"Silverback Films, WWF-UK",United Kingdom,50
11767,Yu-Gi-Oh! Capsule Monsters,1,12,en,283,7.86,False,9/9/06,11/25/06,False,Yu-Gi-Oh! Capsule Monsters,11.424,Miniseries,Ended,Animation,,"ja, en",fox,US,"日本語, English","Gallop, 4Kids Entertainment","Japan, United States of America",25
11767,Yu-Gi-Oh! Capsule Monsters,1,12,en,283,7.86,False,9/9/06,11/25/06,False,Yu-Gi-Oh! Capsule Monsters,11.424,Miniseries,Ended,Action & Adventure,,"ja, en",fox,US,"日本語, English","Gallop, 4Kids Entertainment","Japan, United States of America",25
58111,Extant,2,26,en,282,6.344,False,7/9/14,9/9/15,False,Extant,25.443,Scripted,Canceled,Sci-Fi & Fantasy,Mickey Fisher,en,cbs,US,English,"22 Plates, Amblin Television, CBS Studios",United States of America,42
58111,Extant,2,26,en,282,6.344,False,7/9/14,9/9/15,False,Extant,25.443,Scripted,Canceled,Drama,Mickey Fisher,en,cbs,US,English,"22 Plates, Amblin Television, CBS Studios",United States of America,42
81559,V Wars,1,10,en,281,7.431,False,12/5/19,12/5/19,False,V Wars,11.834,Scripted,Canceled,Sci-Fi & Fantasy,"Glenn Davis, William Laurin",en,netflix,"CA, US",English,"High Park Entertainment, Marada Pictures",United States of America,42
81559,V Wars,1,10,en,281,7.431,False,12/5/19,12/5/19,False,V Wars,11.834,Scripted,Canceled,Drama,"Glenn Davis, William Laurin",en,netflix,"CA, US",English,"High Park Entertainment, Marada Pictures",United States of America,42
39276,Unforgettable,4,61,en,280,7.198,False,9/20/11,1/22/16,False,Unforgettable,35.509,Scripted,Canceled,Crime,"John Bellucci, Ed Redlich",en,cbs,US,English,"Sony Pictures Television Studios, Timberman/Beverly Productions, CBS Studios",United States of America,45
39276,Unforgettable,4,61,en,280,7.198,False,9/20/11,1/22/16,False,Unforgettable,35.509,Scripted,Canceled,Drama,"John Bellucci, Ed Redlich",en,cbs,US,English,"Sony Pictures Television Studios, Timberman/Beverly Productions, CBS Studios",United States of America,45
39276,Unforgettable,4,61,en,280,7.198,False,9/20/11,1/22/16,False,Unforgettable,35.509,Scripted,Canceled,Mystery,"John Bellucci, Ed Redlich",en,cbs,US,English,"Sony Pictures Television Studios, Timberman/Beverly Productions, CBS Studios",United States of America,45
134297,Olaf Presents,1,5,en,280,7.2,False,11/12/21,11/12/21,False,Olaf Presents,7.541,Scripted,Ended,Animation,Jennifer Newfield,en,disney+,US,English,Walt Disney Animation Studios,United States of America,2
134297,Olaf Presents,1,5,en,280,7.2,False,11/12/21,11/12/21,False,Olaf Presents,7.541,Scripted,Ended,Family,Jennifer Newfield,en,disney+,US,English,Walt Disney Animation Studios,United States of America,2
134297,Olaf Presents,1,5,en,280,7.2,False,11/12/21,11/12/21,False,Olaf Presents,7.541,Scripted,Ended,Comedy,Jennifer Newfield,en,disney+,US,English,Walt Disney Animation Studios,United States of America,2
105177,Unsolved Mysteries,2,21,en,279,7.76,False,7/1/20,11/1/22,True,Unsolved Mysteries,19.589,Scripted,Returning Series,Documentary,,en,netflix,US,English,"21 Laps Entertainment, Cosgrove/Meurer Productions",United States of America,50
105177,Unsolved Mysteries,2,21,en,279,7.76,False,7/1/20,11/1/22,True,Unsolved Mysteries,19.589,Scripted,Returning Series,Drama,,en,netflix,US,English,"21 Laps Entertainment, Cosgrove/Meurer Productions",United States of America,50
105177,Unsolved Mysteries,2,21,en,279,7.76,False,7/1/20,11/1/22,True,Unsolved Mysteries,19.589,Scripted,Returning Series,Mystery,,en,netflix,US,English,"21 Laps Entertainment, Cosgrove/Meurer Productions",United States of America,50
114922,Citadel,1,6,en,279,7.142,False,4/27/23,5/25/23,True,Citadel,53.201,Scripted,Returning Series,Drama,"Josh Appelbaum, Bryan Oh, David Weil",en,prime video,US,English,"AGBO, Midnight Radio, Amazon Studios",United States of America,0
114922,Citadel,1,6,en,279,7.142,False,4/27/23,5/25/23,True,Citadel,53.201,Scripted,Returning Series,Crime,"Josh Appelbaum, Bryan Oh, David Weil",en,prime video,US,English,"AGBO, Midnight Radio, Amazon Studios",United States of America,0
114922,Citadel,1,6,en,279,7.142,False,4/27/23,5/25/23,True,Citadel,53.201,Scripted,Returning Series,Action & Adventure,"Josh Appelbaum, Bryan Oh, David Weil",en,prime video,US,English,"AGBO, Midnight Radio, Amazon Studios",United States of America,0
91602,Modern Love,2,16,en,279,7.4,False,10/18/19,8/12/21,False,Modern Love,21.545,Scripted,Ended,Comedy,John Carney,en,prime video,US,English,"Amazon Studios, Storied Media Group, The New York Times, Likely Story",United States of America,31
39297,Last Man Standing,9,194,en,279,7.36,False,10/11/11,5/20/21,False,Last Man Standing,396.498,Scripted,Ended,Comedy,Jack Burditt,en,fox,US,English,"21 Laps/Adelstein Productions, 20th Century Fox Television",,21
100617,Transformers: War for Cybertron: Siege,1,6,en,278,7.534,False,7/30/20,7/30/20,False,Transformers: War for Cybertron: Siege,15.207,Miniseries,Ended,Animation,,en,netflix,US,English,"Polygon Pictures, Allspark Animation, Rooster Teeth Productions","Japan, United States of America",24
100617,Transformers: War for Cybertron: Siege,1,6,en,278,7.534,False,7/30/20,7/30/20,False,Transformers: War for Cybertron: Siege,15.207,Miniseries,Ended,Action & Adventure,,en,netflix,US,English,"Polygon Pictures, Allspark Animation, Rooster Teeth Productions","Japan, United States of America",24
100617,Transformers: War for Cybertron: Siege,1,6,en,278,7.534,False,7/30/20,7/30/20,False,Transformers: War for Cybertron: Siege,15.207,Miniseries,Ended,Kids,,en,netflix,US,English,"Polygon Pictures, Allspark Animation, Rooster Teeth Productions","Japan, United States of America",24
100617,Transformers: War for Cybertron: Siege,1,6,en,278,7.534,False,7/30/20,7/30/20,False,Transformers: War for Cybertron: Siege,15.207,Miniseries,Ended,Sci-Fi & Fantasy,,en,netflix,US,English,"Polygon Pictures, Allspark Animation, Rooster Teeth Productions","Japan, United States of America",24
129495,Clickbait,1,8,en,278,7.311,False,8/25/21,8/25/21,False,Clickbait,15.31,Miniseries,Ended,Drama,"Tony Ayres, Christian White",en,netflix,"AU, US",English,"Matchbox Pictures, Tony Ayres Productions, Heyday Television","Australia, United States of America",44
129495,Clickbait,1,8,en,278,7.311,False,8/25/21,8/25/21,False,Clickbait,15.31,Miniseries,Ended,Crime,"Tony Ayres, Christian White",en,netflix,"AU, US",English,"Matchbox Pictures, Tony Ayres Productions, Heyday Television","Australia, United States of America",44
129495,Clickbait,1,8,en,278,7.311,False,8/25/21,8/25/21,False,Clickbait,15.31,Miniseries,Ended,Mystery,"Tony Ayres, Christian White",en,netflix,"AU, US",English,"Matchbox Pictures, Tony Ayres Productions, Heyday Television","Australia, United States of America",44
84969,LOL: Last One Laughing,5,30,es,278,7.4,False,12/13/18,12/30/22,True,LOL: Last One Laughing,17.37,Talk Show,Returning Series,Comedy,Hitoshi Matsumoto,es,prime video,MX,Español,,United States of America,30
78173,Dragons: Race to the Edge,6,78,en,276,8.284,False,6/26/15,2/16/18,False,Dragons: Race to the Edge,41.888,Scripted,Ended,Family,,en,netflix,US,English,,United States of America,23
78173,Dragons: Race to the Edge,6,78,en,276,8.284,False,6/26/15,2/16/18,False,Dragons: Race to the Edge,41.888,Scripted,Ended,Kids,,en,netflix,US,English,,United States of America,23
